"Timestamp","signal"
1.300984621,0.0005699163303
1.318565488,-0.0004798640148
1.336146355,-0.00149261998
1.353727221,-0.002063923981
1.371308088,-0.001917470014
1.388888955,-0.001032923465
1.406469941,0.0003209910064
1.424050808,0.001669833437
1.441631675,0.002507398603
1.459212542,0.00249384786
1.476793408,0.001595798065
1.494374275,0.0001089291254
1.511955142,-0.001449015224
1.529536009,-0.002532949438
1.547116876,-0.002774129389
1.564697742,-0.002110438654
1.582278609,-0.000794313557
1.599859476,0.0007170734461
1.617440343,0.001937913359
1.63502121,0.002521879971
1.652602077,0.002358557191
1.670182943,0.001572120935
1.68776381,0.0004405658692
1.705344677,-0.0007165477145
1.722925663,-0.001632086816
1.74050653,-0.002137336414
1.758087397,-0.002162968274
1.775668263,-0.00171883346
1.79324913,-0.0008783327648
1.810829997,0.0002194755943
1.828410864,0.001362005481
1.845991731,0.002277122112
1.863572598,0.002686309628
1.881153464,0.002394759795
1.898734331,0.00138518645
1.916315198,-0.0001299202413
1.933896065,-0.001737854793
1.951476932,-0.002940554405
1.969057798,-0.003325632308
1.986638665,-0.002722002566
2.004219532,-0.001279251883
2.021800518,0.0005704775685
2.039381266,0.002257942222
2.056962252,0.003272469388
2.074542999,0.003331919434
2.092123985,0.00246348395
2.109704733,0.0009692499298
2.127285719,-0.0006994634168
2.144866467,-0.002097370103
2.162447453,-0.002909792121
2.180028439,-0.003008299042
2.197609186,-0.002434957074
2.215190172,-0.001347356592
2.23277092,3.31E-05
2.250351906,0.001452761237
2.267932653,0.002635751385
2.285513639,0.003303661011
2.303094387,0.003226431785
2.320675373,0.002306786366
2.338256121,0.0006629304262
2.355837107,-0.001339959679
2.373417854,-0.003152739024
2.39099884,-0.004199702758
2.408579588,-0.00408395147
2.426160574,-0.002754553221
2.443741322,-0.0005601221928
2.461322308,0.001848892658
2.478903055,0.003738583764
2.496484041,0.004544931464
2.514065027,0.004061264452
2.531645775,0.002486835932
2.549226761,0.0003271537717
2.566807508,-0.001798762474
2.584388494,-0.003358368995
2.601969242,-0.004038079176
2.619550228,-0.003773118136
2.637130976,-0.002697143005
2.654711962,-0.001064454671
2.672292709,0.0008096846868
2.689873695,0.002579223597
2.707454443,0.003881392535
2.725035429,0.004378057085
2.742616177,0.003840303281
2.760197163,0.002257155953
2.77777791,-8.55E-05
2.795358896,-0.002616987564
2.812939882,-0.004614904523
2.83052063,-0.005430685822
2.848101616,-0.004729323089
2.865682364,-0.002638124628
2.88326335,0.0002630593663
2.900844097,0.003121619578
2.918425083,0.005095921457
2.936005831,0.005631198175
2.953586817,0.004628029652
2.971167564,0.002441066084
2.98874855,-0.0002727744577
3.006329298,-0.002783203032
3.023910284,-0.004498022143
3.041491032,-0.005090370309
3.059072018,-0.004519285168
3.076652765,-0.002974649426
3.094233751,-0.0007958146743
3.111814737,0.001591879409
3.129395485,0.003720670007
3.146976471,0.005123369396
3.164557219,0.005408981815
3.182138205,0.004375808407
3.199718952,0.002124405466
3.217299938,-0.0008836936904
3.234880686,-0.003886531573
3.252461672,-0.006015202031
3.270042419,-0.006571747363
3.287623405,-0.005288472399
3.305204153,-0.002462697448
3.322785139,0.00110884232
3.340365887,0.0043805358
3.357946873,0.006404888816
3.37552762,0.006639737636
3.393108606,0.005100811832
3.410689354,0.002311741933
3.42827034,-0.0009119115421
3.445851326,-0.003737082705
3.463432074,-0.005540288985
3.48101306,-0.006016395986
3.498593807,-0.005167526193
3.516174793,-0.003226582659
3.533755541,-0.0005796079058
3.551336527,0.002282012021
3.568917274,0.004788048565
3.58649826,0.006349358708
3.604079008,0.00647726981
3.621659994,0.004953769036
3.639240742,0.001985310577
3.656821728,-0.001754681929
3.674402475,-0.005256711505
3.691983461,-0.007469413802
3.709564209,-0.007656710688
3.727145195,-0.0056816414
3.744726181,-0.002085092943
3.762306929,0.002081986051
3.779887915,0.005610012449
3.797468662,0.007529337425
3.815049648,0.007399283815
3.832630396,0.005390862003
3.850211382,0.002158639021
3.86779213,-0.001414769562
3.885373116,-0.004484962672
3.902953863,-0.006430791691
3.920534849,-0.006924442947
3.938115597,-0.005919212941
3.955696583,-0.003612915752
3.97327733,-0.0004218523391
3.990858316,0.003036499955
4.008439064,0.005999632645
4.02602005,0.007692761254
4.043601036,0.007536867168
4.061182022,0.005377351306
4.078762531,0.001622411655
4.096343517,-0.002790530678
4.113924503,-0.006630514748
4.131505489,-0.008752407506
4.149085999,-0.008484594524
4.166666985,-0.005867209285
4.184247971,-0.00165201386
4.201828957,0.002943766769
4.219409466,0.006637787446
4.236990452,0.008477950469
4.254571438,0.008092319593
4.272152424,0.005731229205
4.289732933,0.002112355549
4.307313919,-0.001837201416
4.324894905,-0.005226952489
4.342475891,-0.007376521826
4.360056877,-0.007890803739
4.377637386,-0.006673845463
4.395218372,-0.003928471357
4.412799358,-0.0001555290946
4.430380344,0.003874708666
4.447960854,0.007217814215
4.46554184,0.008955685422
4.483122826,0.008466291241
4.500703812,0.005678284913
4.518284321,0.001192472526
4.535865307,-0.003818942001
4.553446293,-0.007935255766
4.571027279,-0.009935625829
4.588607788,-0.009211471304
4.606188774,-0.005974195898
4.62376976,-0.001181237167
4.641350746,0.003792219562
4.658931255,0.007601011079
4.676512241,0.009325676598
4.694093227,0.008683336899
4.711674213,0.006008963566
4.729255199,0.002068241127
4.746835709,-0.002197125461
4.764416695,-0.005884448998
4.781997681,-0.0082640443
4.799578667,-0.008852764964
4.817159176,-0.007466406561
4.834740162,-0.004280163907
4.852321148,0.0001230823982
4.869902134,0.004782967269
4.887482643,0.00852351822
4.905063629,0.01025403384
4.922644615,0.009327259846
4.940225601,0.005815377925
4.95780611,0.0005784856039
4.975387096,-0.004947832786
4.992968082,-0.009185994044
5.010549068,-0.0109220054
5.028130054,-0.009694018401
5.045710564,-0.005916700233
5.06329155,-0.0007102173404
5.080872536,0.004483445548
5.098453522,0.008344774134
5.116034031,0.01001785416
5.133615017,0.009260113351
5.151196003,0.006400782615
5.168776989,0.002173403278
5.186357498,-0.002481128555
5.203938484,-0.00658982154
5.22151947,-0.009285123087
5.239100456,-0.009931855835
5.256680965,-0.008262109943
5.274261951,-0.004496096168
5.291842937,0.0006070373929
5.309423923,0.005844207946
5.32700491,0.009830087423
5.344585419,0.01138718799
5.362166405,0.009937892668
5.379747391,0.005749047268
5.397328377,-8.83E-05
5.414908886,-0.005960450973
5.432489872,-0.01022432651
5.450070858,-0.01171671599
5.467651844,-0.01009607874
5.485232353,-0.005907192361
5.502813339,-0.0003610392159
5.520394325,0.005064893514
5.537975311,0.009050931782
5.55555582,0.01074579824
5.573136806,0.009898712859
5.590717793,0.006819392554
5.608298779,0.002241680864
5.625879765,-0.002847351134
5.643460274,-0.007370089181
5.66104126,-0.01032133773
5.678622246,-0.01094785705
5.696203232,-0.008941256441
5.713783741,-0.004594576079
5.731364727,0.00115898787
5.748945713,0.006897681393
5.766526699,0.01106056571
5.784107208,0.01240707096
5.801688194,0.01043766644
5.81926918,0.005606996827
5.836850166,-0.0007751249359
5.854430676,-0.006933453493
5.872011662,-0.01117511746
5.889592648,-0.01240279526
5.907173634,-0.01040593348
5.92475462,-0.005855796393
5.942335129,-3.47E-05
5.959916115,0.005571960937
5.977497101,0.009669338353
5.995078087,0.0114162704
6.012658596,0.01053173654
6.030239582,0.00727412058
6.047820568,0.002348600421
6.065401554,-0.003211201401
6.082982063,-0.008194847032
6.100563049,-0.01141863875
6.118144035,-0.01198782306
6.135725021,-0.009565652348
6.153305531,-0.004564578645
6.170886517,0.001854855451
6.188467503,0.008028611541
6.206048489,0.01224316843
6.223629475,0.01325988304
6.241209984,0.01072664186
6.25879097,0.005315845832
6.276371956,-0.001472851145
6.293952942,-0.007774500642
6.311533451,-0.01192444563
6.329114437,-0.01292469632
6.346695423,-0.010668342
6.364276409,-0.005881773308
6.381856918,0.0001532535534
6.399437904,0.005973006133
6.41701889,0.01027578954
6.434599876,0.01216316968
6.452180386,0.01126353163
6.469761372,0.007766518276
6.487342358,0.002391466871
6.504923344,-0.003711981
6.522503853,-0.009146130644
6.540084839,-0.01254669297
6.557665825,-0.01292660926
6.575246811,-0.009998019785
6.592827797,-0.004347838461
6.610408306,0.002634757431
6.627989292,0.009096639231
6.645570278,0.01324883848
6.663151264,0.01391141862
6.680731773,0.01088591758
6.698312759,0.005018485244
6.715893745,-0.002067829482
6.733474731,-0.008471312933
6.751055241,-0.01256467495
6.768636227,-0.01341728587
6.786217213,-0.01097383443
6.803798199,-0.005976579152
6.821378708,0.0003002040321
6.838959694,0.00638685748
6.85654068,0.01093509234
6.874121666,0.01295878645
6.891702652,0.01199599914
6.909283161,0.008196089417
6.926864147,0.002329766052
6.944445133,-0.004308734089
6.962026119,-0.01013266388
6.979606628,-0.01362200361
6.997187614,-0.01374065783
7.0147686,-0.01028346643
7.032349586,-0.00402382249
7.049930096,0.003435180755
7.067511082,0.01008963306
7.085092068,0.01411732752
7.102673054,0.01442190912
7.120253563,0.01095807459
7.137834549,0.004718527198
7.155415535,-0.002589764073
7.172996521,-0.009062100202
7.190577507,-0.01311793644
7.208158016,-0.01387768798
7.225739002,-0.01130373031
7.243319988,-0.006121908315
7.260900974,0.0004119767691
7.278481483,0.006808569189
7.296062469,0.01163955033
7.313643456,0.0138016073
7.331224442,0.01273245644
7.348804951,0.008562995121
7.366385937,0.002156157279
7.383966923,-0.005012953188
7.401547909,-0.01115970593
7.419128418,-0.01463588048
7.436709404,-0.01440533064
7.45429039,-0.01039659884
7.471871376,-0.003586153733
7.489452362,0.004234815016
7.507032871,0.01096645929
7.524613857,0.01480976772
7.542194843,0.01478250697
7.559775829,0.01097433455
7.577356339,0.004473050125
7.594937325,-0.00299040298
7.612518311,-0.009537419304
7.630099297,-0.01362366974
7.647679806,-0.01437258627
7.665260792,-0.01171141025
7.682841778,-0.006323625334
7.700422764,0.0005370111903
7.718003273,0.007311847992
7.735584259,0.01244321931
7.753165245,0.01468922105
7.770746231,0.0134136416
7.788327217,0.008785818703
7.805907726,0.001817276236
7.823488712,-0.005814359989
7.841069698,-0.01215606648
7.858650684,-0.01549637038
7.876231194,-0.0148663763
7.89381218,-0.01035425346
7.911393166,-0.003116699867
7.928974152,0.004933938384
7.946554661,0.01166978292
7.964135647,0.0153486887
7.981716633,0.01508296933
7.999297619,0.01103842072
8.016878128,0.004335910548
8.034459114,-0.003297449788
8.0520401,-0.009992212988
8.069621086,-0.01418518927
8.087202072,-0.01494916994
8.104783058,-0.0121591296
8.122364044,-0.006481454242
8.139944077,0.0007762589958
8.157525063,0.007935825735
8.175106049,0.01329581719
8.192687035,0.0155133605
8.210268021,0.01393913664
8.227849007,0.008834999986
8.245429993,0.001374792657
8.263010979,-0.006597827654
8.280591011,-0.01302321721
8.298171997,-0.01618278958
8.315752983,-0.0151926931
8.333333969,-0.01027354598
8.350914955,-0.002706997562
8.368495941,0.005520723294
8.386076927,0.01227380987
8.403657913,0.01584655605
8.421238899,0.01540245488
8.438818932,0.01114945486
8.456399918,0.004229540471
8.473980904,-0.003615494352
8.49156189,-0.0104898056
8.509142876,-0.01478623506
8.526723862,-0.01552619599
8.544304848,-0.01255174633
8.561885834,-0.00654760981
8.579465866,0.001101439237
8.597046852,0.008596109226
8.614627838,0.01411407348
8.632208824,0.01624076441
8.64978981,0.01434481982
8.667370796,0.00878863968
8.684951782,0.0008973841323
8.702532768,-0.007343409583
8.720113754,-0.01379757281
8.737693787,-0.01675989106
8.755274773,-0.01543396153
8.772855759,-0.01016074605
8.790436745,-0.002323387191
8.808017731,0.006042789202
8.825598717,0.01280567888
8.843179703,0.01629608311
8.860760689,0.0157119669
8.878340721,0.01127945911
8.895921707,0.004146388266
8.913502693,-0.003928962164
8.931083679,-0.01100930292
8.948664665,-0.01541812718
8.966245651,-0.01611091197
8.983826637,-0.01290467195
9.001407623,-0.006527802907
9.018987656,0.001523039886
9.036568642,0.009310267866
9.054149628,0.01490303501
9.071730614,0.01685614884
9.0893116,0.0145991398
9.106892586,0.008623473346
9.124473572,0.000393405091
9.142054558,-0.008010043763
9.159635544,-0.01442859415
9.177215576,-0.01720238291
9.194796562,-0.01561398711
9.212377548,-0.0100799799
9.229958534,-0.002030889736
9.24753952,0.0064784321
9.265120506,0.01330838911
9.282701492,0.01677995175
9.300282478,0.01608073525
9.317862511,0.01143603399
9.335443497,0.00402307231
9.353024483,-0.004335326143
9.370605469,-0.01161547378
9.388186455,-0.01606692746
9.405767441,-0.016615225
9.423348427,-0.01310983952
9.440929413,-0.006368304603
9.458510399,0.002001954243
9.476090431,0.009967514314
9.493671417,0.01555030979
9.511252403,0.01731842384
9.528833389,0.01476499625
9.546414375,0.008467323147
9.563995361,-2.66E-05
9.581576347,-0.008576875553
9.599157333,-0.01500018034
9.616737366,-0.01764429733
9.634318352,-0.01583018154
9.651899338,-0.01002736762
9.669480324,-0.001726713032
9.68706131,0.006960382219
9.704642296,0.01385543961
9.722223282,0.01726567559
9.739804268,0.01639091596
9.757385254,0.01149501
9.774965286,0.003811729373
9.792546272,-0.004773291759
9.810127258,-0.01218065247
9.827708244,-0.01662277989
9.84528923,-0.01701865159
9.862870216,-0.01324933767
9.880451202,-0.006196184549
9.898032188,0.002449208638
9.915612221,0.01057335734
9.933193207,0.01614904217
9.950774193,0.01774447411
9.968355179,0.01490299124
9.985936165,0.008288244717
10.00351715,-0.0004610235919
10.02109814,-0.009138361551
10.03867912,-0.01553861611
10.05626011,-0.01803126745
10.07384014,-0.01598649658
10.09142113,-0.009933780879
10.10900211,-0.001416966552
10.1265831,0.007415750064
10.14416409,0.01436110027
10.16174507,0.01771264151
10.17932606,0.01667417586
10.19690704,0.01153540425
10.21448708,0.003581543919
10.23206806,-0.005232688971
10.24964905,-0.01275590993
10.26723003,-0.01715817116
10.28481102,-0.01736255176
10.30239201,-0.01330322493
10.31997299,-0.005948047619
10.33755398,0.002922544489
10.35513496,0.01113611832
10.372715,0.016650768
10.39029598,0.01806388982
10.40787697,0.01497552637
10.42545795,0.008110896684
10.44303894,-0.0008377726772
10.46061993,-0.009627202526
10.47820091,-0.0160305351
10.4957819,-0.01841476187
10.51336193,-0.01616609283
10.53094292,-0.00985547062
10.5485239,-0.00108724006
10.56610489,0.007919954136
10.58368587,0.01490775961
10.60126686,0.01815301552
10.61884785,0.01688653976
10.63642883,0.01146509219
10.65400982,0.00325601385
10.67158985,-0.005715799518
10.68917084,-0.01326651126
10.70675182,-0.01757017151
10.72433281,-0.01758548617
10.7419138,-0.01329705957
10.75949478,-0.005722491071
10.77707577,0.003315814072
10.79465675,0.0116135627
10.81223679,0.01710701548
10.82981777,0.01838905737
10.84739876,0.01507947966
10.86497974,0.00795248244
10.88256073,-0.001231822534
10.90014172,-0.01015864406
10.9177227,-0.01655458845
10.93530369,-0.01878271624
10.95288467,-0.01627459936
10.97046471,-0.009679337032
10.98804569,-0.0006845905446
11.00562668,0.008430200629
11.02320766,0.01538744569
11.04078865,0.01848407835
11.05836964,0.01700042933
11.07595062,0.01134968922
11.09353161,0.00295038335
11.11111164,-0.006137411576
11.12869263,-0.01371016167
11.14627361,-0.01793877594
11.1638546,-0.01779534481
11.18143559,-0.0132940514
11.19901657,-0.005497539882
11.21659756,0.003717097919
11.23417854,0.01209727861
11.25175953,0.0175515227
11.26933956,0.01867551729
11.28692055,0.01512701623
11.30450153,0.007742341608
11.32208252,-0.001647401485
11.33966351,-0.01067090407
11.35724449,-0.01702677459
11.37482548,-0.01908813044
11.39240646,-0.01633240096
11.4099865,-0.009476578794
11.42756748,-0.0002794555912
11.44514847,0.008924752474
11.46272945,0.01583778486
11.48031044,0.01877440885
11.49789143,0.01706436649
11.51547241,0.01118571404
11.5330534,0.002614367986
11.55063438,-0.006553899031
11.56821442,-0.01410770789
11.5857954,-0.01823510975
11.60337639,-0.01793564856
11.62095737,-0.01325313561
11.63853836,-0.005280876998
11.65611935,0.004075601697
11.67370033,0.0125301471
11.69128132,0.01796275936
11.70886135,0.01895495318
11.72644234,0.01518132351
11.74402332,0.007530656643
11.76160431,-0.002085483167
11.7791853,-0.01121576875
11.79676628,-0.01751388051
11.81434727,-0.01936402172
11.83192825,-0.01631321572
11.84950924,-0.009177994914
11.86708927,0.0001901537325
11.88467026,0.009413077496
11.90225124,0.01620591432
11.91983223,0.01894246973
11.93741322,0.01702551544
11.9549942,0.01098721754
11.97257519,0.00232375646
11.99015617,-0.006876736414
12.00773621,-0.01441911515
12.02531719,-0.01849508844
12.04289818,-0.01809651777
12.06047916,-0.01326095685
12.07806015,-0.005095528439
12.09564114,0.004446181003
12.11322212,0.01301001199
12.13080311,0.01841625199
12.14838409,0.01922962442
12.16596413,0.01516898628
12.18354511,0.007217705715
12.2011261,-0.002604659181
12.21870708,-0.01177206542
12.23628807,-0.01792725734
12.25386906,-0.01951289549
12.27145004,-0.01617465168
12.28903103,-0.008826067671
12.30661106,0.0006263988325
12.32419205,0.009804395959
12.34177303,0.01646617614
12.35935402,0.01904357225
12.37693501,0.01698292233
12.39451599,0.01083355676
12.41209698,0.002088106237
12.42967796,-0.007169946097
12.44725895,-0.01473635808
12.46483898,-0.01878052205
12.48241997,-0.01827149279
12.50000095,-0.01324922312
12.51758194,-0.004859879147
12.53516293,0.004871582147
12.55274391,0.01351473201
12.5703249,0.01884237491
12.58790588,0.01942963526
12.60548592,0.0150638409
12.6230669,0.006835300941
12.64064789,-0.00313895545
12.65822887,-0.01228191331
12.67580986,-0.01825233921
12.69339085,-0.01956861839
12.71097183,-0.01597461663
12.72855282,-0.008464521728
12.74613285,0.001023087767
12.76371384,0.01012867969
12.78129482,0.01666196249
12.79887581,0.01910639182
12.81645679,0.01693595201
12.83403778,0.01070073619
12.85161877,0.00187948707
12.86919975,-0.007446948905
12.88678074,-0.01505431533
12.90436077,-0.01907390356
12.92194176,-0.01844608411
12.93952274,-0.01321490761
12.95710373,-0.004580785986
12.97468472,0.00534370821
12.9922657,0.01404081192
13.00984669,0.01924265921
13.02742767,0.0195558276
13.04500771,0.01486332342
13.06258869,0.006377483252
13.08016968,-0.003690592712
13.09775066,-0.01273679361
13.11533165,-0.01847253926
13.13291264,-0.01951541007
13.15049362,-0.01571115106
13.16807461,-0.008111203089
13.18565559,0.001349717379
13.20323563,0.01036142092
13.22081661,0.0167920012
13.2383976,0.01915672421
13.25597858,0.01692528464
13.27355957,0.01061837561
13.29114056,0.001697091968
13.30872154,-0.007741088048
13.32630253,-0.0154187819
13.34388256,-0.01940611564
13.36146355,-0.01861324348
13.37904453,-0.01311628986
13.39662552,-0.004206682555
13.4142065,0.005889327265
13.43178749,0.01457191072
13.44936848,0.01956566237
13.46694946,0.01955258474
13.48453045,0.01454315893
13.50211048,0.005869005341
13.51969147,-0.004197954666
13.53727245,-0.01307663787
13.55485344,-0.01856483892
13.57243443,-0.01938466169
13.59001541,-0.01545206364
13.6075964,-0.007829334587
13.62517738,0.00158613536
13.64275742,0.01053827349
13.6603384,0.01692616753
13.67791939,0.01925688796
13.69550037,0.01696532965
13.71308136,0.010545481
13.73066235,0.001469767769
13.74824333,-0.00810938701
13.76582432,-0.01583703607
13.7834053,-0.01972880214
13.80098534,-0.01869984157
13.81856632,-0.01290132664
13.83614731,-0.003739617765
13.85372829,0.00645352155
13.87130928,0.01503298711
13.88889027,0.0197623428
13.90647125,0.01942774281
13.92405224,0.01416266244
13.94163227,0.005385066383
13.95921326,-0.004616180435
13.97679424,-0.01331295632
13.99437523,-0.01858991012
14.01195621,-0.01924691722
14.0295372,-0.01523481868
14.04711819,-0.00760302227
14.06469917,0.001790679991
14.08228016,0.01072224509
14.09986019,0.01709241979
14.11744118,0.01938368194
14.13502216,0.01699992828
14.15260315,0.01042892039
14.17018414,0.001179915969
14.18776512,-0.008523360826
14.20534611,-0.01625439525
14.22292709,-0.01999632642
14.24050713,-0.01869718544
14.25808811,-0.01260071807
14.2756691,-0.003229146358
14.29325008,0.006998261437
14.31083107,0.01542016119
14.32841206,0.01986164786
14.34599304,0.01922239736
14.36357403,0.01374949515
14.38115501,0.004925717134
14.39873505,-0.004969029687
14.41631603,-0.0134738246
14.43389702,-0.01856245659
14.451478,-0.01909773611
14.46905899,-0.01504288241
14.48663998,-0.007417311426
14.50422096,0.001966108102
14.52180195,0.01090419572
14.53938198,0.01728166454
14.55696297,0.01953575388
14.57454395,0.01703523844
14.59212494,0.01027581934
14.60970592,0.0008282670751
14.62728691,-0.008991573006
14.6448679,-0.01668134332
14.66244888,-0.02021010034
14.68002987,-0.01859275624
14.6976099,-0.01219565794
14.71519089,-0.00266446243
14.73277187,0.007515587378
14.75035286,0.01570607349
14.76793385,0.01983319595
14.78551483,0.01892487518
14.80309582,0.01332323253
14.8206768,0.004532962572
14.83825684,-0.005216031335
14.85583782,-0.01354923099
14.87341881,-0.01851244085
14.89099979,-0.01899101213
14.90858078,-0.01492159534
14.92616177,-0.00727799302
14.94374275,0.002152517671
14.96132374,0.01114725694
14.97890472,0.01753695682
14.99648476,0.01970764063
15.01406574,0.01701891236
15.03164673,0.01001919061
15.04922771,0.000376753218
15.0668087,-0.009496219456
15.08438969,-0.01705262624
15.10197067,-0.02029908821
15.11955166,-0.01835576817
15.13713169,-0.01171664242
15.15471268,-0.002120586345
15.17229366,0.00793201942
15.18987465,0.01586657017
15.20745564,0.01971812733
15.22503662,0.01861575991
15.24261761,0.01295320317
15.26019859,0.004221902695
15.27777958,-0.005405665375
15.29535961,-0.01361909322
15.3129406,-0.01849972643
15.33052158,-0.01892910153
15.34810257,-0.01481591351
15.36568356,-0.00710928021
15.38326454,0.00239629671
15.40084553,0.01143916044
15.41842651,0.01779850759
15.43600655,0.01983176358
15.45358753,0.01691864803
15.47116852,0.00968127884
15.4887495,-0.0001137666914
15.50633049,-0.009977376089
15.52391148,-0.01734795608
15.54149246,-0.02029116638
15.55907345,-0.01804173738
15.57665443,-0.01121137012
15.59423447,-0.00160768663
15.61181545,0.008276990615
15.62939644,0.01594701596
15.64697742,0.01954646967
15.66455841,0.01829387061
15.6821394,0.01261264458
15.69972038,0.003962908406
15.71730137,-0.005549844354
15.7348814,-0.01367193367
15.75246239,-0.01850237884
15.77004337,-0.01889899001
15.78762436,-0.01473025419
15.80520535,-0.006928308867
15.82278633,0.002684552455
15.84036732,0.01178292092
15.8579483,0.01808229461
15.87552929,0.01992214844
15.89310932,0.01673316211
15.91069031,0.009243616834
15.92827129,-0.0006657954655
15.94585228,-0.0104420986
15.96343327,-0.01754690707
15.98101425,-0.02015083656
15.99859524,-0.01762415841
16.01617622,-0.01068423036
16.03375626,-0.001165734488
16.0513382,0.008497822098
16.06891823,0.01591788977
16.08650017,0.01933694817
16.1040802,0.01801829971
16.12166023,0.01236549579
16.13924217,0.003780608298
16.1568222,-0.005681671202
16.17440414,-0.0137815401
16.19198418,-0.01858789846
16.20956612,-0.01891488396
16.22714615,-0.01461438276
16.24472809,-0.006650234573
16.26230812,0.003081627423
16.27988815,0.01217741892
16.29747009,0.01831955463
16.31505013,0.0198849719
16.33263206,0.01640435494
16.3502121,0.008724388666
16.36779404,-0.001193384756
16.38537407,-0.01079006214
16.4029541,-0.01760082878
16.42053604,-0.01991199329
16.43811607,-0.01720061712
16.45569801,-0.01023528352
16.47327805,-0.0008324863738
16.49085999,0.008643124253
16.50844002,0.01588243432
16.52602196,0.01918099448
16.54360199,0.01781076752
16.56118202,0.01215119101
16.57876396,0.003573544323
16.59634399,-0.005879503675
16.61392593,-0.01395195536
16.63150597,-0.01868504472
16.64908791,-0.01887928694
16.66666794,-0.01440580096
16.68424988,-0.006286638323
16.70182991,0.003509624396
16.71940994,0.01253126934
16.73699188,0.01846289635
16.75457191,0.01974487491
16.77215385,0.01600982249
16.78973389,0.008203282021
16.80731583,-0.001663286472
16.82489586,-0.01105192583
16.8424778,-0.01757921278
16.86005783,-0.01963851228
16.87763786,-0.01679063402
16.8952198,-0.009832419455
16.91279984,-0.000550247787
16.93038177,0.00875752978
16.94796181,0.01584698819
16.96554375,0.0190479476
16.98312378,0.01762812212
17.00070381,0.01194232423
17.01828575,0.003344241763
17.03586578,-0.006116348784
17.05344772,-0.01415395085
17.07102776,-0.01878098398
17.0886097,-0.01879741624
17.10618973,-0.0141213499
17.12377167,-0.005852563307
17.1413517,0.00396481622
17.15893173,0.01284679025
17.17651367,0.01851367019
17.1940937,0.01949913613
17.21167564,0.01554840337
17.22925568,0.007686872501
17.24683762,-0.00205952418
17.26441765,-0.01120986603
17.28199959,-0.01747748256
17.29957962,-0.01934676431
17.31715965,-0.01642596535
17.33474159,-0.00950468611
17.35232162,-0.0003242859093
17.36990356,0.008867797442
17.3874836,0.01585654542
17.40506554,0.01897202246
17.42264557,0.01746902801
17.44022751,0.01169987302
17.45780754,0.003038205905
17.47538757,-0.006426775828
17.49296951,-0.01437578164
17.51054955,-0.01882020384
17.52813148,-0.01860667579
17.54571152,-0.01373095438
17.56329346,-0.005373668391
17.58087349,0.004377380945
17.59845352,0.01305446867
17.61603546,0.0184476804
17.63361549,0.01918721385
17.65119743,0.01509966515
17.66877747,0.007246706635
17.68635941,-0.002365706721
17.70393944,-0.01131380629
17.72152138,-0.01738074049
17.73910141,-0.01910340972
17.75668144,-0.01611210406
17.77426338,-0.009193013422
17.79184341,-6.82E-05
17.80942535,0.009031715803
17.82700539,0.01590254903
17.84458733,0.01888466813
17.86216736,0.01724973507
17.8797493,0.01137771178
17.89732933,0.002677549375
17.91490936,-0.006734251976
17.9324913,-0.01453595422
17.95007133,-0.01876916178
17.96765327,-0.01833987795
17.98523331,-0.01331377588
18.00281525,-0.004924554843
18.02039528,0.00472432049
18.03797531,0.01319413818
18.05555725,0.01834126003
18.07313728,0.01887286268
18.09071922,0.01467626728
